1403715284.21214 0.04397 0.07857 -0.05765 0.78929 -0.29974 0.51311 0.15458
1403715284.31214 0.04850 0.07739 -0.05934 0.79044 -0.30326 0.51175 0.14614
1403715285.01214 0.08694 0.07863 -0.07320 0.77018 -0.29912 0.53236 0.18425
1403715285.11214 0.08982 0.08028 -0.07299 0.76011 -0.31461 0.53438 0.19413
1403715285.61214 0.10215 0.08790 -0.02437 0.74959 -0.37979 0.50339 0.20117
1403715285.71214 0.10134 0.07877 -0.01262 0.74909 -0.38358 0.50159 0.20033
1403715285.81214 0.10147 0.07034 0.00047 0.74736 -0.38590 0.49972 0.20690
1403715285.91214 0.09997 0.05910 0.01446 0.74889 -0.38234 0.49618 0.21630
1403715286.01214 0.09780 0.04676 0.02976 0.75196 -0.37830 0.49108 0.22425
1403715286.21214 0.09492 0.02108 0.05403 0.75169 -0.38040 0.48916 0.22580
1403715286.41214 0.09429 -0.00853 0.07569 0.75068 -0.38019 0.49005 0.22757
1403715286.51214 0.09531 -0.02474 0.08500 0.75023 -0.37820 0.49044 0.23150
1403715286.61214 0.09883 -0.04152 0.09038 0.74775 -0.37852 0.49256 0.23448
1403715286.71214 0.10288 -0.05816 0.09479 0.73982 -0.38306 0.49747 0.24175
1403715286.81214 0.10650 -0.07294 0.09517 0.73366 -0.39126 0.49610 0.25009
1403715286.91214 0.10478 -0.08772 0.09847 0.73164 -0.40147 0.48718 0.25725
1403715287.01214 0.09877 -0.10748 0.11551 0.72842 -0.40926 0.48005 0.26732
1403715287.11214 0.10401 -0.12223 0.12211 0.72672 -0.41253 0.47784 0.27086
1403715287.21214 0.11215 -0.13601 0.12728 0.72147 -0.41402 0.48105 0.27687
1403715287.31214 0.12029 -0.15335 0.13694 0.71693 -0.41378 0.48701 0.27861
1403715287.51214 0.14246 -0.17738 0.14811 0.71014 -0.42174 0.49385 0.27193
1403715287.71214 0.15755 -0.19764 0.16055 0.69601 -0.44903 0.49002 0.27170
1403715287.81214 0.15982 -0.20992 0.16921 0.68655 -0.46335 0.48387 0.28254
1403715287.91214 0.15825 -0.22367 0.17860 0.67504 -0.47735 0.47658 0.29888
1403715288.01214 0.15444 -0.23721 0.18738 0.66196 -0.49285 0.46730 0.31707
1403715288.11214 0.15180 -0.25098 0.19637 0.64872 -0.50854 0.45975 0.33042
1403715288.21214 0.15163 -0.26773 0.20281 0.64067 -0.51951 0.45340 0.33775
1403715288.31214 0.14944 -0.28433 0.19946 0.63603 -0.52604 0.44866 0.34271
1403715288.41214 0.15132 -0.29882 0.18838 0.63414 -0.52996 0.44672 0.34271
1403715288.81214 0.13111 -0.32845 0.20432 0.63196 -0.53315 0.44507 0.34393
1403715289.01214 0.11710 -0.34308 0.20179 0.63203 -0.53508 0.43415 0.35460
1403715289.51214 0.08303 -0.37645 0.10466 0.59894 -0.57570 0.39768 0.38948
1403715289.61214 0.07555 -0.38185 0.08560 -0.58746 0.58833 -0.38896 -0.39682
1403715290.21214 0.08137 -0.46263 0.02093 -0.58193 0.59370 -0.38843 -0.39748
1403715290.31214 0.08684 -0.48343 0.03363 -0.58640 0.59262 -0.38765 -0.39327
1403715290.41214 0.09571 -0.50691 0.03867 -0.58989 0.59343 -0.38856 -0.38586
1403715290.51214 0.10769 -0.53122 0.04229 -0.59109 0.59358 -0.39110 -0.38121
1403715290.61214 0.12094 -0.56341 0.04767 -0.58907 0.59130 -0.39585 -0.38297
1403715290.71214 0.13426 -0.59498 0.04936 -0.58635 0.58960 -0.39963 -0.38582
1403715290.81214 0.14708 -0.63084 0.05105 -0.58284 0.58743 -0.40314 -0.39077
1403715291.01214 0.17376 -0.69649 0.05046 -0.57325 0.59328 -0.40974 -0.38925
1403715291.21214 0.19724 -0.75731 0.04853 -0.55541 0.60603 -0.41967 -0.38487
1403715291.41214 0.20678 -0.81516 0.04292 -0.54288 0.61734 -0.41529 -0.38949
1403715291.51214 0.20394 -0.84235 0.03663 -0.53969 0.62369 -0.40723 -0.39230
1403715291.61214 0.19672 -0.86834 0.02914 -0.53497 0.63170 -0.40004 -0.39335
1403715291.71214 0.18454 -0.89487 0.02120 -0.52951 0.63903 -0.39510 -0.39390
1403715291.81214 0.16734 -0.92272 0.01383 -0.52918 0.64051 -0.38650 -0.40042
1403715291.91214 0.14673 -0.95217 0.00568 -0.53427 0.63692 -0.37342 -0.41163
1403715292.01214 0.12466 -0.98232 -0.00615 -0.53640 0.63633 -0.36650 -0.41597
1403715292.21214 0.09105 -1.05088 -0.02655 -0.54538 0.63002 -0.36726 -0.41322
1403715292.31214 0.07767 -1.08832 -0.03754 -0.55742 0.62058 -0.37235 -0.40684
1403715292.41214 0.06723 -1.12835 -0.04781 -0.57287 0.60664 -0.37940 -0.39983
1403715292.51214 0.06051 -1.17164 -0.05681 -0.58955 0.59040 -0.38944 -0.39013
1403715292.61214 0.05742 -1.21679 -0.06332 0.60405 -0.56751 0.40670 0.38426
1403715292.71214 0.05650 -1.26997 -0.06594 0.61850 -0.53928 0.42612 0.38087
1403715292.81214 0.05737 -1.31906 -0.06589 0.63416 -0.51241 0.44197 0.37408
1403715292.91214 0.06474 -1.35918 -0.05646 0.65219 -0.49198 0.45192 0.35829
